tag,Yuzuki Choco,Shiranui Flare,Amane Kanata,Himemori Luna,Robocosan,Takanashi Kiara,Regis Altare,Nekomata Okayu,Ninomae Ina'nis,La+ Darknesss,Nakiri Ayame,Hakos Baelz,Hanasaki Miyabi,Moona Hoshinova,Omaru Polka,Usada Pekora,Yatogami Fuma,Kaela Kovalskia,Mori Calliope,Tokoyami Towa,Hakui Koyori,Axel Syrios,Yukihana Lamy,Shirakami Fubuki,Oozora Subaru,Kazama Iroha,Airani Iofifteen,Tsunomaki Watame,Kureiji Ollie,Ouro Kronii,Aragami Oga,Kanade Izuru,Pavolia Reine,Utsugi Uyu,Kobo Kanaeru,IRyS,Inugami Korone,Yukoku Roberu,Houshou Marine,Arurandeisu,Aki Rosenthal,Astel Leda,Hoshimachi Suisei,Momosuzu Nene,Vestia Zeta,Anya Melfissa,Sakura Miko,Takane Lui,Shishiro Botan,Ookami Mio,Ayunda Risu,Rikka,Shirogane Noel,Minase Rio,Kishido Temma,Kageyama Shien,Natsuiro Matsuri,Tokino Sora,AZKi
licensed game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894695131870779e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
licensed soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11458735630571e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026966523676591e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.691120558566345e-15,1.0827607910210497e-22,0.0,6.335581094094742e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14385931667839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
life simulation,0.0,0.0,0.0,0.0,0.0,9.030293483662103e-08,0.0,0.0,6.693788000830374e-11,1.034956054117229e-24,0.0,0.00012710016186351635,0.00024738305589114555,5.239884663364871e-06,0.0005168200503736165,1.0618276879023584e-20,0.0,2.835985741914223e-09,1.8094141616099144e-08,0.014487329307344797,0.0,4.796340780509912e-07,0.0,0.0,0.0,0.00045841737988426437,1.237706141280625e-05,0.0,2.521897414668559e-06,5.955607831747301e-07,1.7574048910915136e-09,6.035132631939175e-05,2.6060411326675654e-07,2.997052422542393e-07,4.501872613207242e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76729574569617e-07,0.0,0.0,0.0,0.0,2.0599363834790525e-07,0.0006183230259419705,0.0,0.0,3.94252206931039e-05,0.00022681486685039012,0.0,0.0,0.0,1.0694536834970415e-15
lighthouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003445591224552996,0.0,0.008389169394313029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007964769516471763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007354812867006118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liminal space,1.761776058633177e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1562594588117185e-14,1.411257427094393e-14,0.0,0.0,0.0,0.0,7.619109980850617e-13,0.0,0.0,1.346240436862287e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7829501301805414e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2408425283736707e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.745536102468476e-24,0.0,0.0,5.518232609509769e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7277442444754941e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear gameplay,0.0,0.0,0.0,8.973541989420026e-06,0.0,5.69716220472034e-12,3.631296620349243e-11,0.0,0.0,0.0,0.0,2.208677873687331e-05,0.006350670992361469,0.0,0.0,0.0,2.1229904544648745e-09,8.675346193616529e-16,4.5083380863855857e-13,2.4250894146813625e-10,0.0,2.543270088127925e-11,0.0,1.409917658604962e-11,0.0,0.0,0.0,0.0,0.0,4.1923390874336374e-17,0.0,0.0,0.0,0.0,5.8860732672115e-15,1.961224483398074e-11,0.0,0.0,0.0,3.698917679661864e-11,1.1752708437564952e-22,7.646543145773129e-19,2.3083723148595274e-13,0.0,0.0,1.972898617350505e-17,1.7064906236277367e-18,0.0,0.0036977990174375266,0.0,0.0,0.0,0.0,2.475882650958436e-18,0.0,0.0,1.6290549167742903e-22,0.0,0.0
link,5.074961490141876e-13,0.0,1.5490471753914366e-14,6.786664146463099e-14,1.6883599130432088e-14,0.0,0.0,8.668224995638963e-15,0.0,1.0520627460837796e-11,0.0,0.0,0.0,2.334815747158211e-13,0.0,0.0,7.669435717687736e-13,3.3219741984836393e-07,4.0477991402690515e-10,2.553348126012483e-10,0.0,0.0,0.0,0.0,1.1674405300059226e-11,3.654194660769626e-13,9.393009806550263e-11,1.9128144128597964e-10,0.0,2.4984608752439814e-09,0.0,0.0,0.0,0.0,1.230294197101111e-09,0.0,1.0290970311176057e-10,9.900626712032267e-13,0.0,1.0159209457522013e-14,2.721292629445244e-11,1.4496587796670364e-14,0.0,0.0,4.0373535390585365e-09,3.545518337956708e-11,5.71861731647616e-13,0.0,1.981643953934141e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.6237485385192005e-13,1.17785415889029e-10,0.0,2.1480551447518885e-14
local and online players together,0.0,0.0,0.0,0.0,0.0,0.0,4.527681840832628e-12,0.0,0.0,0.0,0.0,0.0,2.45389663754531e-22,0.0,0.0,9.229920745454586e-18,0.0,2.2665084306367675e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0760102066328642e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.495862103487501e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509995233632e-18,0.0,3.645692808685161e-05,0.0,0.0,0.0,0.0
local co-op,0.0,1.075616503436763e-05,0.0,0.0,0.0,2.258115639284105e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.557590757470539e-06,0.0,0.0,0.0,0.0,0.0,1.3040810486681248e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2126576408465003e-05,0.0,0.0,0.0,0.0,1.0019101755552047e-07,0.0,1.0185106130941178e-06,1.9546959987359957e-07,0.0,1.3576801352360236e-08,0.0,0.0,0.0,0.0,2.465028318674906e-07,9.688332787720561e-05,2.238890492314691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2534092519922784e-05,0.0
local multiplayer,0.0,1.075616503436763e-05,0.0,0.0,0.0,2.2581156392841877e-07,0.0,0.0,0.0,2.1986142864839785e-06,0.0,0.0,3.557590757470539e-06,0.0,0.0,0.0,0.0,0.0,1.3040810486681248e-07,2.1096884097494738e-12,0.0,8.055123767556997e-22,0.0,0.0,0.0,0.0,1.2833054267941612e-15,0.0,0.0,2.2126576408465003e-05,0.0,0.0,2.986265363308435e-21,2.1347661151651825e-21,1.0019101755552047e-07,0.0,1.0185106130941178e-06,1.9546959987359957e-07,0.0,1.358020180250433e-08,0.0,4.4922303710483375e-26,0.0,0.0,2.465028318674906e-07,9.688332787720561e-05,2.238890492314691e-07,0.0,0.0,0.0,0.0,0.0,3.0466766562578236e-21,0.0,0.0,0.0,0.0,3.2534092519922784e-05,0.0
lock picking,0.0,0.0,0.0,4.1284771977031427e-08,4.460856533967269e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6870790663160842e-24,1.373200715505705e-23,1.5633188219585397e-25,7.534762281930972e-25,0.0,0.0,0.0,3.2548509138054072e-25,0.0,0.0,0.0,2.8042959248128722e-25,7.46375422420849e-26,0.0,0.0,0.0,0.0,2.0112705365689302e-23,0.0,0.0,0.0,0.0,4.5252084051223927e-10,0.0,0.00021455352452520406,0.0,0.0,0.0,0.0,1.1813328188550742e-24,0.0,0.00013673410368167518,0.0,3.3207298219209656e-25,1.8218162003512864e-24,4.109573792448984e-24,0.00011256531851758704,1.8224376197158342e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.206282773373742e-24,0.0,0.0
logic puzzle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2126843751977734e-26,3.2723083425226805e-14,0.0,0.0,0.0,0.00017300581427085894,1.3746244532189328e-23,3.283978788204749e-22,0.0,0.0,0.0,0.0,1.960884051820784e-25,0.0,0.0,1.3659588886887826e-25,5.1400159822605745e-20,0.0,0.0,0.0,3.428418788792138e-23,3.570526820315726e-17,1.7223184051158364e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0570736774211554e-25,0.0,0.0,0.0,0.0,0.0,1.579681737076846e-21,0.0,1.777964509894601e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.7357071293769634e-26,0.0,1.7402205846197757e-17,0.0,0.0,5.184924705568864e-25,0.0,0.0
loot,0.0,0.0,0.0,0.0,0.0,6.619158135821442e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5836798486624583e-24,0.0,0.0,0.0,1.1824835040075577e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154419177010799e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.2220718521207867e-25,0.0,2.76615465302347e-25,0.0,0.0,1.1797190309631865e-26,0.0,0.0,0.0,0.0,9.319575915621573e-25,1.8282708574651584e-25,0.0,8.088619977784188e-26,8.127804661708577e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loot boxes,0.0,0.0,0.0,0.0,0.0,1.9436126349601433e-10,1.90644112376778e-16,0.0,0.0,0.0,0.0,8.402940134587761e-19,0.0,1.1852637540112421e-15,0.0,0.0,0.0,8.921032275688333e-15,0.0,0.0,0.0,0.013441593271661622,0.0,0.0,0.0,0.0,6.9125259771824535e-09,0.0,0.0,0.0,0.0,0.00012562875975777432,0.0,3.850741297431903e-18,1.3284288276512773e-21,0.0,0.0,1.6535731334162058e-17,0.0,3.857664580499696e-13,1.8901197130241417e-16,0.00016096562961872941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.421214393305903e-07,0.0,0.0,0.0,0.0,0.0
loot gathering,0.0,0.0,0.0,7.84244747705813e-17,0.04960551506790236,0.012387679068108781,0.005683828722548949,1.7572363686732982e-16,0.0,0.0,1.7247802449646192e-19,0.0,0.013229301377770307,1.0887252472372404e-08,0.0,0.004426811334470734,3.2000487959983374e-13,1.769287564752954e-17,0.0030958969190633236,0.006192100870017569,2.6819167482536914e-09,0.015526510604424547,0.0,6.798988734044984e-17,1.688545036411177e-12,0.0,3.795941404008574e-09,9.646436788050847e-17,0.0,2.3884323043291854e-13,0.0,0.0048763858320079205,1.3675248792696546e-09,0.004703093549013467,0.0,0.009613391688216226,6.561812377909739e-11,7.953556406063052e-25,9.495862103487501e-17,0.0034410475416612463,0.0,0.042293437217705475,0.0,0.0,0.016401636012957133,0.00883722177736151,0.0,5.625605138606146e-16,0.010661907170475464,0.0,9.73674566028321e-10,4.234448402919509e-12,4.509995233632e-18,0.0,0.04254864734614982,0.0,0.029346854971919183,0.0,0.0
looter,1.192152871230151e-15,3.6560987399274257e-16,9.884231998090365e-17,2.7456248426135822e-12,5.322170586228885e-13,6.6191740704398755e-12,0.0013750424297449015,0.0,8.091009266931717e-17,0.0,0.0,2.262663252130888e-14,1.7070244386613855e-17,2.2876224001554877e-10,2.6541654331036156e-17,9.87070918396358e-17,2.0221981847989012e-09,1.353992521692997e-09,5.832289149703405e-15,0.0,8.79769045775106e-15,0.0062666027226301576,0.0,6.827957712434441e-16,2.202025879353806e-18,0.0,1.9919335256816472e-11,2.5007447923928337e-17,2.9106035621684336e-11,1.6345282751633722e-17,0.0,3.816057226360137e-11,7.82713932799513e-12,3.699351247373892e-13,2.287652994043837e-14,4.522867480533584e-15,3.1399042561084963e-16,2.1232298242966162e-17,0.0,0.0005419309313864821,0.0027991424419054685,1.1260806038342902e-13,0.0,0.0,3.3620407755459696e-11,9.959111883816967e-05,2.539155021966833e-17,2.8996997673923784e-16,3.875035403322303e-18,0.0,5.109426167435567e-12,0.0,0.0,0.0,2.7573198927494685e-13,6.075496189386848e-09,0.0,0.0,3.519101590085846e-16
looter shooter,0.0,0.0,0.0,0.0,0.0,6.619158135821442e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5836798486624583e-24,0.0,0.0,0.0,1.1824835040075577e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154419177010799e-26,0.0,0.0,0.0,0.0,0.0,0.0,2.2220718521207867e-25,0.0,2.76615465302347e-25,0.0,0.0,1.1797190309631865e-26,0.0,0.0,0.0,0.0,9.319575915621573e-25,1.8282708574651584e-25,0.0,8.088619977784188e-26,8.127804661708577e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lore rich,0.0,0.007481758677183936,0.005346324025018816,0.002452731511364292,0.0,0.003360975267929042,7.252964765959794e-08,0.0,0.0028813332096813706,0.0,0.0,0.0,5.36782843579375e-06,0.0,0.0,1.5703710616062064e-06,0.0,0.0,0.0008672700546684415,0.0,1.1086726937097377e-12,2.9683254758791484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9953180150148575e-05,0.0,0.0,1.255092906336033e-06,0.0,0.0,1.0598260239845297e-05,0.010141011885808281,0.0,0.0,0.005506110978807266,0.008471923921356398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58979553586873e-06,0.0,0.0,0.010246589929823299,1.568576716255008e-06,0.0,0.0005758607323436606,0.0,0.0,0.0,0.0
love triangle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.926636929586326e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2497169956232135e-25,0.0,0.0,0.0,0.0,2.821841325562331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2057527541723823e-18,0.0,4.822742841062292e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490477691530633e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lovecraftian,0.0,0.0,0.0,0.0,0.0,0.0,5.736909275532484e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9779267677783952e-05,0.0,0.0,0.0,6.80224671430797e-07,0.0,0.0,0.0,0.0,1.192644698755295e-06,0.0,0.0,1.5223550659721564e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0129840089590264e-06,0.0,0.0,0.0,0.0,0.0,3.059194548038436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low-poly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70828474376546e-11,4.11458735630571e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1521181080569148e-24,5.9367745214484895e-24,1.0416154143870257e-21,0.0025175203438025113,0.0,0.0,0.0,2.835294069268549e-11,0.0,0.0,0.0,1.0827607910210497e-22,2.7593258568104237e-20,4.83316148975671e-14,0.0,5.159203662760261e-10,0.0,0.0,1.989930384391118e-21,0.0,1.6181230103469973e-11,0.0,0.0,0.0,0.0,0.0,0.0,6.14385931667839e-05,0.0,8.688405732021445e-10,0.0,0.0,9.701744283075004e-24,2.2677227284306537e-25,0.0,0.0,0.0,5.965042707119841e-10,0.0,1.9187588988168717e-08,0.0,0.0,0.0
mad scientist,0.0,0.0,0.0,8.97352696331016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.675346193616529e-16,4.863602994703229e-23,0.0,0.0,4.0974357238783975e-12,0.0,1.952291879262122e-14,0.0,0.0,0.0,0.0,0.0,4.1923390874336374e-17,0.0,0.0,0.0,0.0,0.0,1.1761823074693877e-22,0.0,0.0,0.0,0.0,1.1752708437564952e-22,0.0,2.3083723148595274e-13,0.0,0.0,1.972898617350505e-17,1.7064906236277367e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.475882650958436e-18,0.0,0.0,1.6290549167742903e-22,0.0,0.0
magic,0.0,0.007481758677183936,0.005346324025018821,0.0024527318210024523,6.188652072311093e-23,0.0015713808158378823,0.0006828258673755854,1.7572363686732982e-16,0.0028813332096813706,0.0,0.0,3.1914839913421275e-12,5.367828435793893e-06,1.373200715505705e-23,1.5633188219585397e-25,3.026662575132174e-06,3.245695040544669e-13,4.599249838188583e-15,0.008481948375276445,6.732056275948752e-16,9.129249752488475e-07,1.28779151632612e-07,0.00035113659403716375,6.798988762087944e-17,1.6885450364112517e-12,0.0,0.0,7.571141747577463e-20,0.0,2.598202992199271e-06,0.0,0.0026290611862461867,0.0,4.748845620213517e-21,4.5252084051223927e-10,1.0598260239845297e-05,0.0103555187380093,0.019428617916562932,9.495862103487501e-17,0.011150489860734608,0.008471923921357163,0.00402647853552628,0.0,0.00013673410368167518,8.99827695665435e-05,2.0106996071488288e-05,1.8218162003512864e-24,5.625605179701882e-16,0.00011615511407450375,1.8224376197158342e-23,0.0,0.010246589934057746,0.010672461014907654,3.9135387878435113e-16,0.0006217816057041355,0.0,0.01986348803014913,0.0,0.0
magical girl,0.0,0.0,0.0,3.9460489427370666e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.732056273873366e-16,0.0,2.6603481449865655e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1112922466462637e-18,0.0,7.546119436912427e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17015927394797e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mahjong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562989328472251e-21,0.0,2.5020272046838225e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.198899524695576e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.242289117660329e-06,0.0,0.0,0.0,0.0,0.0
mail,0.0,0.0,0.0,0.0,0.0,7.184116454219224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.149206545800089e-25,0.0,0.0,4.41216109291735e-24,0.0,0.0,0.0,0.0,0.0,6.358027341858277e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0149698968863852e-23,0.0,0.0,0.0,3.140027506031616e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1599073690864357e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male antagonist,0.0,0.0,0.0,4.1284787593458306e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001363047691814204,0.0,0.0,0.0,0.0,6.919365044595441e-23,0.0,0.0,0.0,0.0,0.0,3.691120558566345e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.673794230900732e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937629149903537e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male protagonist,1.3759559841846021e-11,6.296759115988725e-20,0.0,9.288372396747877e-06,1.263768290003237e-18,0.001861435622330737,7.2565941418884e-08,1.7622894812859412e-16,0.0,0.0,1.7247802449646192e-19,2.6729799502236528e-05,0.0063506709923614865,0.0,4.4100478795801644e-20,3.344835253154178e-19,2.1229904544648745e-09,8.676806229223813e-16,4.5083382730720963e-13,2.4250894146813656e-10,2.681916758672212e-09,2.9683508691929132e-06,0.0,1.4099245222940546e-11,1.6885454010394093e-12,3.8778738076170995e-25,1.8450875266082165e-14,1.942553819938012e-16,0.0,2.7354977157991227e-05,0.0,2.5729275472335887e-14,1.2550929063379824e-06,0.0,5.943090846498158e-15,3.8460548747243134e-11,4.564647882821801e-06,7.519673542001458e-18,0.0,3.6989176796618954e-11,1.1752708437564952e-22,7.646543145773129e-19,2.3083723148595274e-13,0.0,0.0,1.9728986505578034e-17,2.6910278690147635e-18,5.640079470362577e-16,0.0036978098161597078,0.0,1.6081967094450862e-24,4.322420691136435e-12,0.0,2.475882650958436e-18,3.134644191962381e-19,6.202477002526394e-17,1.6290549167742903e-22,0.0,5.2425476343279424e-11
mana,0.0,0.0,0.0,3.9460489427370666e-17,0.0,0.0,4.527681840832628e-12,0.0,0.0,0.0,0.0,0.0,2.45389663754531e-22,0.0,0.0,9.229920745454586e-18,0.0,2.2665084306367675e-19,0.0,6.732056273873366e-16,0.0,2.6603481449865655e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0760102066328642e-08,0.0,0.0,0.0,0.0,6.561812377909739e-11,1.1112922466462637e-18,9.495862103487501e-17,7.546119436912427e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17015927394797e-19,0.0,0.0,0.0,4.509995233632e-18,0.0,4.590803162643553e-05,0.0,0.0,0.0,0.0
management,0.0,5.400252744585761e-16,0.0,1.7593765822452245e-14,0.0,4.86571152509699e-09,6.323896282393331e-13,1.7933321755023484e-10,4.336934715756317e-09,1.034956054117229e-24,1.7247802449646192e-19,5.785274587855254e-10,0.0,5.062520113108706e-11,2.606568529124774e-10,1.7192636144403052e-13,0.0,2.101420931514358e-09,2.0353529720050438e-23,0.0,3.998141980990014e-15,4.796357447375662e-07,0.0,0.0,0.0,0.0,0.0019511481859604668,9.474170549096994e-10,6.300563932202136e-10,7.701618181307912e-14,0.0,0.0,1.8507436686907327e-10,0.0,0.0,0.0,2.003294875515193e-15,0.0,0.0,0.0,0.0,0.0,1.2754548413284216e-13,1.4361770714021352e-23,4.746338793237207e-09,8.06574161557461e-13,1.2087498408847244e-20,0.0,0.0,2.0647640195004557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0694536834970415e-15
manga,0.0022520191620136326,0.0,0.0,3.5735335264994874e-12,0.0,0.0,0.0,5.7131302804438136e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179233701755453e-08,2.4475081062755058e-06,0.0,2.0968118663408613e-07,0.0,7.469397981275454e-05,0.0,2.625640826614429e-07,2.2743337668604222e-12,0.0,0.0,0.0,2.972341307058322e-07,0.0,0.0,0.0,0.0,0.0001051352029944517,4.459138994887089e-16,3.23034549994765e-15,0.0,2.1156510490441495e-18,5.590306313281195e-24,1.0638039999873369e-10,2.1618529967833755e-16,0.0,0.0,0.0,0.0,2.3053339485978635e-06,7.699388123665891e-07,5.63640394736477e-16,1.1488442543505443e-06,0.0,0.0,0.0,0.0,0.0,7.002425486556207e-14,0.0002137038460045176,0.0,0.0,1.718408159060806e-08,9.204873158030608e-16
manic shooter,0.0,0.0,0.0,0.0001429848149883434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266348905665391e-11,0.0,2.122199594414609e-18,0.0,0.0,4.8860574869132935e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5023900106691745e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.718551379420644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011599019226817015,0.0,0.0,0.0,0.0,3.3530780399795927e-16,8.935753145550479e-07
mannequins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.646436788050847e-17,0.0,2.3884323043291854e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342197818939641e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mansion,0.0,0.0,0.0,0.0,0.0,0.0017895944520911597,7.252962844627435e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9683254356985037e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7354977157949302e-05,0.0,0.0,1.2651910492794305e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marble popper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62465555949661e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653572753113122e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mario party,0.0008174774234305573,0.005221786896426492,2.3349264421471402e-18,0.0,9.361137914877365e-08,0.0,0.0,0.0,0.0,5.5781010678955085e-18,0.0,0.015444398266689079,0.0,0.0,0.0,4.5150062187233575e-19,0.0,0.0,3.5110972316489557e-13,0.0,9.59920879982158e-25,0.0,0.008627757489591745,0.0,0.004714304494000724,0.0,0.0,9.497969552409785e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3483450775091278e-05,0.0,9.948370316608817e-10,0.0,0.0,0.0,0.0,0.0,0.0005744399345669926,5.583285424372453e-18,0.0,3.5600178962523823e-06,0.0,0.0,9.281022587162392e-07,8.072807442865546e-11,5.509547700420167e-10,0.0,1.4550999261567308e-17,0.0,0.0
martial arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562989328472251e-21,0.0,2.5020272046838225e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.198899524695576e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.242289117660329e-06,0.0,0.0,0.0,0.0,0.0
